external_id,text,rating,source
a8f4963a-22d1-48da-81e5-d73774171dc5,good work,5.0,play_store
c9fa89b8-a7b1-4fc7-9d05-82964070271e,very good,5.0,play_store
3fc00c75-30e3-4133-958c-08096b296af3,sach a good application 👍,4.0,play_store
5b6abf67-e0c3-4053-bdce-0f66f1a9c6bb,very nice,5.0,play_store
6e70ed11-dbfb-467d-b860-d04854467696,they will say 10 min and this 10 min will be for hours,1.0,play_store
eb78f4ee-5a3d-4065-8e01-be7565a3855c,it is best for all 😊🙏,5.0,play_store
b83230ce-6357-430b-9df6-e15992002fdb,very nice! fast service!,5.0,play_store
16785280-8176-4956-af33-ccc8c4628050,the best,5.0,play_store
7d77a95f-eec7-4474-8e81-cc7e02e60e7c,good,5.0,play_store
321727e3-b41a-480a-85bb-517e03569bb8,best,5.0,play_store
0dff2181-20b3-403c-8f71-8e00a1cf3523,For the after delivery service and prompt action adhered.,4.0,play_store
a66bfde4-6586-4f1b-859a-3d38a511b88c,ghar baithe saman mil raha hai aaj kal k baag dour wali life me,5.0,play_store
48df0458-9264-425c-a386-3c1b39bd28ae,best,5.0,play_store
6aab4430-6bee-4be6-a9b2-b5268ddf24e6,great my emergency burden is just flew away since this service starts in our city,5.0,play_store
610f52a8-6125-475b-8b0f-5510bd70f3c1,very good app..,4.0,play_store
efe4fa9c-50a3-486e-8cf4-4736aafcaf99,very good,5.0,play_store
9818ea06-fe93-4391-8d1c-03adb02d7611,"it's a good site,but please give more discounts like pune",5.0,play_store
9faf0208-7292-4cd6-9e4d-43612b203e11,good 👍,5.0,play_store
d0d39e09-cefc-4af3-bf31-fdd5e426ad59,good,5.0,play_store
6d22698d-f820-4d79-98f1-f1e9ea2b3404,nice,5.0,play_store
a166d65b-076d-411a-9741-6bc017b15e6a,good service,5.0,play_store
b4fb5f2a-4760-4030-baa2-47dc7fbc7836,it's a better way of groceries,5.0,play_store
7799c2e1-2658-4006-84a4-2822f11c76e7,good 💯,5.0,play_store
7e99cd88-e768-4704-9419-e4efe9fe121a,not bad,1.0,play_store
8a9c0c8a-5176-4d44-9117-799b708c4e5e,Excellent,5.0,play_store
a58507f4-a6cb-4088-b04f-c882aceec645,Really pathetic service from blinkit .,1.0,play_store
20ed1eab-a612-4107-a9c1-1a9b5469dfce,nice,3.0,play_store
42c534a1-c5b2-49b8-99f2-16c236f48bbf,superb,5.0,play_store
2a3ce4b2-c69a-4537-be34-49148a609ace,bad service,1.0,play_store
c254c108-b232-421b-b045-d13f2c6512d8,too much time to deliver.,3.0,play_store
a137c9f9-aab1-479f-bfa6-f76d2a47a22f,good experience,4.0,play_store
4bd82a10-0893-424f-beca-4da146df42e3,very good aap,5.0,play_store
487dc997-b712-4583-8f23-30a4d01ec642,good,5.0,play_store
40f369d2-58c8-4d3d-85fa-222dc54e1c80,Extremely convenient. Wide range of products with good options.,5.0,play_store
32de1382-4a5a-4052-a15f-d95637a20b6c,price jyda h,5.0,play_store
8e10bb02-a141-4812-99b8-6ddcf4caae78,very good,5.0,play_store
1f5f680c-0570-4267-9747-9cb42df0988f,wonderfull service,5.0,play_store
f9663a24-10a6-433a-9f9b-787477f94a9c,great,5.0,play_store
bae0098b-bd97-4b1a-94ad-5d5a0cd2b4e8,👍👍👍👍👍,5.0,play_store
0df724c5-36d1-4a22-8579-d24ad1fd4f4b,ok,5.0,play_store
2c66af57-d03e-4e8d-8aab-4a9d472c03a8,"""Super quick delivery, great packaging, and excellent service. Highly recommended!""",5.0,play_store
8cf40099-dabd-4681-998e-baff07ceff8d,Good reputed products choices are available.,5.0,play_store
d5278b02-934e-4788-9414-8e876ef21dae,No help or ways to complain if you are away from the delivery location and get a spoiled item. app asks for live pics or video which you being away cam not tKe and upload...result is throw the product and loose money...so keep it in mind before you order from BLINKIT.,1.0,play_store
7614b71b-8aeb-4550-919b-3c90deb18b98,superb service fast service,5.0,play_store
36e2424a-e698-4c10-ae0b-48f55226ba09,ok good 👍,4.0,play_store
70458b70-f758-4b72-928b-a23c7ac20c87,good working,5.0,play_store
f65e4394-110d-4eb4-b798-9a272101b495,good 🌿,5.0,play_store
eed2b9e3-ec82-434b-a430-166ad34e85ec,fast service,5.0,play_store
8c5342ff-2e71-4b46-aeb0-24dee0385483,good,5.0,play_store
9381ec3e-6b96-4c4c-9ca1-2cf7d7e3e581,ekdm mast,5.0,play_store
f80b1155-0527-4de6-8c7d-15754e8a5466,good,5.0,play_store
29d369ed-b9dd-4279-a083-2df313258a21,excellent 0,5.0,play_store
5ecb49d4-f26f-464f-b5d0-f4e7389a5bd3,Excellent,5.0,play_store
6859c8e6-1608-4b26-a6b0-0f10b27f7311,good,5.0,play_store
299adf22-52c7-4dc8-a7cb-1f7b2ab60ae8,"not the best price , but convenient in cases of urgency .",4.0,play_store
6df06141-fc59-485e-907c-ee1a8e90b2ee,nice,5.0,play_store
60c551ef-8214-4fce-adc3-1e033ca5f224,thank you blankit,5.0,play_store
b86f2f2f-3195-4774-a0b9-9a283304d4d6,nice blinkit,5.0,play_store
f8d5a44a-f5c8-407f-9226-baf5c1256e1c,super service and best products,5.0,play_store
7e228a73-dd4e-43cc-a45c-de6a5c140307,too much good outstanding app,5.0,play_store
819beef3-c67e-42cb-b910-51697cee5745,All ways Easy to all items available super delivery always help me..,5.0,play_store
df9f1237-9e9b-4288-88e1-d468ee41c62e,Good 👍,5.0,play_store
b2fed053-5464-43df-8446-45f1ef48b7fe,best,5.0,play_store
00fa3009-1e8c-44cf-ab43-3a4465abec7c,Good Service,5.0,play_store
102e83de-0296-49c5-a63b-a9f7bb8c62a3,just amazing,5.0,play_store
f6d578c2-409e-4e39-8a03-32a1ccd91475,"very dependable, and prompt. Always happy to order from Bl8nkit, over other similar apps. keep it up guys!😊",5.0,play_store
c69688ef-c9f0-4808-9577-133044a07bf3,"Great service, fresh commodities.",5.0,play_store
8c30fc3b-b684-49b2-b860-13b9185a0d32,last time delivery by damaged product,1.0,play_store
97d9a68c-211b-4e8f-9b17-6177744b7edf,best service,5.0,play_store
8de551b1-8dad-4d88-bc8a-1a8de45855c5,bahut ghatiya app hai,1.0,play_store
504d0df4-7f93-49e2-9c4d-7c07eeebf9f4,this platform is very quick,5.0,play_store
b3c93a72-4a6a-4460-a2bf-36c850818171,v good,5.0,play_store
dcc0409a-c120-40ff-8ad4-cd7b27613734,to bad,1.0,play_store
804c5172-e225-44c7-bb7d-4e84e00e02ed,good delivery,5.0,play_store
dc0e859b-af65-4bcf-8640-1997257c88a8,very good,5.0,play_store
0deb577b-3c5a-420f-9718-72affda33556,"⭐⭐⭐⭐⭐ Blinkit is one of the best delivery apps I've used. The delivery is always super fast, products are fresh, and the packaging is excellent. I also love initiatives like the ambulance service—it shows Blinkit cares about people, not just business. The app is easy to use, and the delivery partners are polite and professional. My only small suggestion is that I rarely receive good offers or discount coupons. I hope Blinkit rewards loyal customers with better deals. Overall, an amazing experie",5.0,play_store
a26aab70-1476-4dc0-bd9f-29e21c9f09ad,good,5.0,play_store
97239d35-a1e0-490a-8329-877383592dfd,good,5.0,play_store
b6a6deb4-cb67-4024-8053-4b608015795f,ok,5.0,play_store
512c7093-5fdd-47d2-b01c-08ffc008e499,very very good,5.0,play_store
9bbbc55c-1d5f-48dc-a687-0aa6e77dfdd8,best delivery,5.0,play_store
e27334df-883e-4ead-ac6b-a7109fa336fd,👍🏻 👍🏻👍🏻👍🏻 Nice,5.0,play_store
6ca74d7a-9cb1-41fb-9c1a-808f7bc2d85a,very good 😊,5.0,play_store
e8ba0ff0-d477-41e9-8b74-78ad001492e7,excellent 👌,5.0,play_store
523520af-bcc2-46d8-82a6-56de6ecb17a9,resaneable rates and best delivery service,5.0,play_store
6637a5fd-889f-4ab9-a8bd-9a3e25da2833,add adrees me live location ka option kam nhi kr raha,5.0,play_store
cd8a6089-a0e9-477b-bd46-31107dbb2452,service is very good 👍🏻,4.0,play_store
2db1d7c5-fc32-4d22-afd6-124e1b8e2d00,it's good but sometimes when the product is wrong returning is a problem,4.0,play_store
a6015f1e-5a5e-460b-9b3b-535d5ffcc888,👍,5.0,play_store
fc0261b0-9f6b-46f4-a307-fe57094f8720,good,5.0,play_store
095e9d44-5b93-4e6e-ab54-ade3388880ba,🫂 very useful,5.0,play_store
e2ee8153-4f3e-4230-8d6d-f819ef6b73f4,useful aap,5.0,play_store
8b2f457e-e94a-4e5b-8ea5-985269e5af3d,delivery time adherence,4.0,play_store
b1f1e45e-697f-44a7-9812-210533f83577,👌 👍,5.0,play_store
88e0ca7c-363f-4ed8-b180-abc7b03df696,onion size very small and all onion smelled and all are rotten,1.0,play_store
5c42d488-31fc-4b90-80b0-e12db04947f2,very expensive,1.0,play_store
90786e14-abe9-4ced-8e2c-7584a0403f2a,"I lost only ₹72.50 due to the non-issuance of a cashback, but Blinkit’s lack of accountability is far more disappointing. I applied the AIRTELAXIS10 coupon exactly as I had on previous successful orders, but it was apparently not recorded due to an app/server/network issue. Despite weeks of follow-ups, Blinkit simply repeated that the coupon wasn’t applied and refused to help. Customer support should solve problems, not just quote system records. Uninstalling the app and switching to other apps.",1.0,play_store
5e3e4b14-697a-4664-8006-2adad2a81606,excellent,5.0,play_store
c566ab2c-3869-427a-a28f-ab728dca0c8d,fast delivery,5.0,play_store
648b7d52-6101-4495-bafd-d361873e2707,Good service,5.0,play_store
dfea7d31-3776-4bea-81c5-0375b4057232,so nice,5.0,play_store
e8e83ab1-a283-4a89-9d4b-413a8b94b056,fantastic 😊,4.0,play_store
6f43b60e-2194-439d-a97a-c9cf27a2e51f,Excellent 👌🏻👍🏻✨✨,5.0,play_store
e1e4e445-4949-40dc-a932-4d5d95787d27,super deivery,5.0,play_store
a99290b8-c83b-4842-80b1-fae73381afd9,taking too Long time to get the product worst app i never seen,1.0,play_store
0a9d7751-e1d6-46df-bfc6-8c50d07f1675,1st order aakar pata chale,1.0,play_store
5e5bcf28-1fb8-4a01-b864-1f47e4814b98,It is expensive because of dilevery charges,2.0,play_store
4b306a56-db5e-4a6e-8042-9b69cf048f58,mind blowing,5.0,play_store
ef2c701a-e94b-41c9-8893-ff53becc521c,nice,4.0,play_store
a30e1576-741a-49a4-9021-47dcb62c284b,good 👍 one,5.0,play_store
e862d51a-fd80-43e0-8e84-85cab5b57c7f,I had ordered for banana along with other items but banana was not delivered. I complained but they are saying it is delivered which is wrong as I have not received banana for which I paid Rs 61,1.0,play_store
942f514a-6056-4ab6-8ebe-28bd3c999ca5,best app,5.0,play_store
30813b50-265c-43e2-b2e6-e8aa9ea98a92,bahut achhi service hai easy ho gya hai sab kuch,5.0,play_store
3ef9c6c7-683e-453e-bcb9-cd8bd98e2400,I'm obsessed,5.0,play_store
57d12852-e901-48bb-be42-8754f1e70d3e,badiya hai yrr blinkit jindabad Jai hind vandematram..,5.0,play_store
046db33e-7589-4df0-a83f-cf13aada7b8f,amazing,5.0,play_store
bbab95f6-b8ad-4b9b-9e82-8804a7ff0973,we get safe order and fresh things and it comes very fast,5.0,play_store
588d0434-c649-4217-9e9c-c6efd30572c0,wows,5.0,play_store
3fe22bca-a5d7-45f3-83fe-3bd86feb8ce4,ggoodd,5.0,play_store
cf8b866d-5bd2-457e-a7da-91c7bbf423fe,expired product,1.0,play_store
9cff8ee7-1478-4bfd-89e9-2d1a7132ed0f,good aap,5.0,play_store
aeaa67a1-ee6e-4d7b-bb47-fbe004372468,increasing prices,2.0,play_store
c54550df-e90f-4fb4-9117-57ff5d2fe1de,good,5.0,play_store
2b68a5e0-5361-46ec-b8a7-034d7b411f9f,"I ordered the Pee Safe panty liner and the expiry date was misplaced. When it comes to personal hygiene products like this, things need to be proper for the peace of mind. I do not feel comfortable using a defected product so I politely demanded a refund and the agent ""Poulami"" didn't talk further and immediately closed the chat abruptly while my product issue was still unresolved. They are shoving defected products down our throats. I'm not gonna use blinkit ever again. Open your eyes everyone.",1.0,play_store
26255750-255c-4180-987f-359c1e1d19b2,good product,5.0,play_store
f71c1fe1-07d6-4fd0-80f5-9e84cad818b6,now I'm ordering more products from this app but they need to maintain stocks. I never get any notification which I asked for notify when the product is available.,5.0,play_store
daf4e26f-4661-4b51-bba1-907d460e8a7e,it's very gud app,5.0,play_store
950db031-befc-43ed-9c81-909b5005321c,Nice Delivery,5.0,play_store
5e33fc4b-7245-49da-aca5-7b4bc28e61e4,good,5.0,play_store
4a9163b1-9587-4e50-b47e-8edc964ad096,good,5.0,play_store
24885db9-1d78-444c-9f42-55a262d9bfb4,A good and fast delivery app,5.0,play_store
2cef0907-ef6e-4344-b9dc-4cdff56b68df,"Horrible packing , seemed like very very old products being not sold but discarded to the customer. Im extremely humiliated and frustrated at the products I bought which were actually valued worth Rs12000 and the way it was delivered and handed over to me seemed like the value of the products was just worth Rs 200. Disgusting and very unprofessional.",1.0,play_store
9d2e9d43-3cca-4e45-9b94-70f2e10e59a0,best grocery shopping app,5.0,play_store
4e79b705-86a9-4f35-9f98-b6df8bb8d7d4,very good 😊,5.0,play_store
632288e9-41cc-4deb-a816-ab59464beaac,👍 good,5.0,play_store
72b4e1b9-a4e7-4ad7-be08-e5613211dd8f,good app but takes more than 10 mins,4.0,play_store
94ed2763-2b62-48a5-b674-f238dbf66b8d,A good experience on blinkit health products and prescription on medicine,5.0,play_store
d74ff038-91cc-4d28-8b0f-65b370223b6c,delivery partner is not assigned in night even for medicine,2.0,play_store
8519e560-21a4-4ec7-8d5c-02cb3f03ed4c,good service,5.0,play_store
ab77a74a-a5b5-45fe-abf7-669ac0b63ca9,good service,5.0,play_store
9992c30a-4cb6-471b-b038-beb341455a6a,good,5.0,play_store
6b359d5d-27a6-4bbe-b031-58b49f098f6f,"blinkit service is good but service provider aren't sensible, all times we found that colddrink are not cold, get colddrink with 50• temperature All tims So please carefully for again order If we found again this type issue then I will close blinkit service permanently thanks",1.0,play_store
1604ebd2-89b7-4483-9504-517a4a0612f8,"Almost everything is available at any time, low prices than peers and fast delivery. Good job Blinkit! 🙏 You are a saviour for people like us who remember things in the middle of the night.",5.0,play_store
25d0be75-d81e-41a5-bb06-47898fd1f548,good 👍,5.0,play_store
9837afc4-a933-4434-8107-53c083d1af63,devilery partners carry weapons to threnen,1.0,play_store
c34224b4-9148-4dc4-a703-72ad4f6b3093,good,5.0,play_store
6193ac77-58f2-4f7e-baf9-9a7d657d8f37,good,5.0,play_store
8beea2a9-3cbd-4d2e-bc30-24b304c37475,nice 👍,4.0,play_store
75cb10ad-91a4-4457-9740-9e744fae6f05,AWESOME,5.0,play_store
9acd84b4-d47b-4a3e-8fda-764fa5712bf4,could you pls give me that payment less for doorstep delivery,5.0,play_store
2b17e7e0-f02b-48ec-b799-1befda6daab3,good 👍,5.0,play_store
6bc9c28c-04fa-4fd7-83ea-901c4980cdf8,delivery partners said I wil not come to your floor in night and this is our manager rule,1.0,play_store
31f67d4a-5206-40f3-bbdd-227738928b2e,it was a absolute service on time🤩🥰 I JUST LOVED IT 🫶🏻,5.0,play_store
68514272-328c-4111-bffe-e43056f5d564,"atleast cut off the charges and platform fees on the order which are going to jantar mantar, Delhi, please bharat mata ki jai",3.0,play_store
2255a3f7-88cf-414c-8d18-b6fbd1cbbcb8,very good for loved one,5.0,play_store
fea6f3c3-6147-4928-92d0-75dfb8961e00,"worst service I never get , I got pampered product from blinkit.",1.0,play_store
b9cafa2c-b6dc-4318-a4b9-bd359c3636bc,nice good service,5.0,play_store
c0414847-b874-4ad8-b0d7-374c5edef6ce,good👍,5.0,play_store
17fb4073-2b9e-4ad9-ae95-a3da0c4d900a,good,5.0,play_store
0b2e2ecf-bfa8-47b4-a65e-dfd49f5a02ae,"compare to flipkart minutes, blinkit services and products and return policy is worst. may be a small platform overall. i bought one product today and requested return because of cheap plastic and smells alot . they said we cannot exchange or return. whereas in half the price, i bought from flipkart minutes with better quality. blinkit just lost 3 everyday regular customets in my family because of 300 rs.",1.0,play_store
8a3716dd-8bfc-4949-a86e-96ffe30bbabd,"best of the best , always",5.0,play_store
8080f0eb-93da-4002-90cd-9ef17b752fe9,good app,5.0,play_store
32246f09-4045-481b-9a64-0f27b08ef185,very much helpful app for urgent situations,5.0,play_store
995a5763-6390-4688-8b4f-b9b018fed8bc,good,5.0,play_store
691e3fc0-2caa-467f-916e-78c8ac960832,good service,5.0,play_store
48b1b07b-7f5a-40dc-b52e-eaaeae0712ea,great,5.0,play_store
018349b1-a19e-469a-ab8b-38d891903a80,I like the service,3.0,play_store
ca43d131-36fe-468b-8211-2d8bfd7d7b63,"always delivering COOL drinks without cooling, I'm very upset about that",2.0,play_store
a5192856-1f80-4517-bf72-f2023b6ce19b,not bad but once time delivery order agithu but order thandkottilla payment refund madthini andru but madilla,3.0,play_store
a24d9dcc-8ba9-490b-8703-832efed56e44,"Very pathetic application and delivery service. The delivery guy falsely claimed that I had entered the wrong address, even though my address was completely correct. I even showed him the correct address in person, but instead of accepting his mistake, he blamed me and said, ""Because of you, I suffered a loss. It's disappointing that you have delivery partners who don't know how to navigate to the correct location and then blame customers for their own mistakes. I want a call from Blinkit",1.0,play_store
fed554a6-2092-4f36-a1d2-162734d80533,good,5.0,play_store
d3475de0-0ae4-45ec-b221-be3a2718760d,did not receive my icecream guava chilli,1.0,play_store
0212cb27-4343-48dd-93e2-4488f3a73363,good 👍,5.0,play_store
6743b67f-33e0-46b2-ba08-1972e5c63c00,nice,5.0,play_store
bca4fae7-ef1c-49bc-876b-3140f9e4334d,excellent,5.0,play_store
e4b3c1e2-ebda-4d3e-a9b0-08cd1553b40c,faster delivery app,5.0,play_store
0f474cb6-d2f3-4c61-b42b-b8beab1f1f6b,very good quality product,5.0,play_store
7a60d1e6-5b53-493d-a245-28fe085f1f90,good 😊,5.0,play_store
26069f56-b995-4ab1-a64b-4927e9c58d6d,excellent,5.0,play_store
bd07e20d-ac5e-4820-9922-d2a4a67fdb1a,good,5.0,play_store
f877dfa1-8685-432c-8384-602251ac2d8e,love.,5.0,play_store
ed4ec68c-b934-47de-b9e8-2ab530fc23e8,sent me expiry completed product.Ban Blinkit in india,1.0,play_store
8d8f7e33-cfbd-4c50-a1d5-151812fe8697,good,5.0,play_store
5e2661aa-2719-4e72-8885-b53c4a92a084,some time extending. is important. because last time it was till 1 am,5.0,play_store
985d29d8-7a28-4f5b-a40e-bd541515a20d,Bakwaas..what do you mean by shop not available high demand at 8.20 a.m?Your duty to have more staff.,5.0,play_store
4022e1cb-286d-4eed-b09b-d95242896d4c,good right time service,5.0,play_store
e6aad7ef-c929-466a-8b98-b37665f325a4,"⭐⭐⭐⭐⭐ I'm truly grateful to Blinkit! ❤️ Last night around 11:30 PM, my father urgently needed a Pet Safa product. There was no one else at home, and as a girl, it wasn't safe for me to go out that late. 😔 I ordered it on Blinkit, and it arrived in just 7 minutes! 🚀 Thanks to your super-fast delivery, I could help my father immediately. 🙏 Thank you for bringing such reliable service to my city. In emergencies, Blinkit is a true lifesaver! 💚👏And thankyou to the dilivery man as well ❤️",5.0,play_store
9b33889e-5570-48be-9703-316f1129a20a,"Your service is extremely disappointing. I placed my order using the Cash on Delivery (COD) option because I currently do not have online or UPI payment available. However, when the delivery person arrived, he insisted that I pay online. When I told him I couldn't, he asked me to cancel the order, saying that he would not deliver it unless I made an online payment. If Cash on Delivery is not actually available, then why do you providthe COD option while placing the order?",2.0,play_store
eb0e6535-6e49-4f47-a0f8-4a706e7e73d8,Nice,5.0,play_store
77f4e6f8-a117-4324-9f5c-91e1cfb7a71e,good,4.0,play_store
6aed2444-2c20-4e9c-8c1e-c5e627094a91,super fast,5.0,play_store
35cfbb35-0e3c-4e8b-bbe2-6f9ba84e415c,mast,5.0,play_store
17a63c3c-0a1e-4d8a-8472-c03548697bf1,"When you need few essentials things urgently, it's a great app to deliver it at your doorstep. Thank you Blinkit.",5.0,play_store
64be6a57-738e-49e7-b7e8-6625c2763d25,Great,5.0,play_store
c2425f58-3304-4444-8e5c-47482c43ec2d,fabulous,5.0,play_store
949e6b47-ae86-4da9-89e6-8227bbe46292,hight price comparison local market,1.0,play_store
374f3566-92f3-4a5f-8026-205a90e270fd,very bad,1.0,play_store
3efa12c0-a922-45bc-8419-e2af89a45f88,great application for general use items,5.0,play_store
507c7256-23f6-4418-9ae9-c5ac96c05cd5,good,5.0,play_store
388460e7-17e2-4bfe-91ce-5487845bdfd3,Good,5.0,play_store
25a310dd-8baa-47ee-a254-61250c99481b,very good,5.0,play_store
ce637735-c03b-4207-9ba1-5b3ac65288a2,so fast deliver and fresh food,5.0,play_store
4d7b2956-9f47-4862-b2c9-11e1b44454a5,good apps,4.0,play_store
88fe2cf5-4510-44a2-86a9-5f6efbf514c0,good service,5.0,play_store
c89ac969-4eb6-46c2-8074-54bf89f61529,super service but charges more,5.0,play_store
6f9424fe-4962-4501-8ac4-7b98be6a5d0f,Good timing,4.0,play_store
c003c9b9-ba25-4dd7-97bc-87087ddbbe22,15 minutes me ambulance aayegi to koi delivery partner agr jayeda ghayal ho gya to 15 mint me q...khud ambulance rakho jo sirf blinkit ke liye kam kre.,1.0,play_store
3c4031aa-df85-4bdd-82b6-4da76fd7fb89,only local items don't install blink it app,1.0,play_store
6ac091ba-3f73-460d-9661-bcefe8a2037d,😚💗,5.0,play_store
51a3f95f-bbf8-4b52-b576-0b60b01f2fb2,good service,5.0,play_store
a2223647-b7a2-4fe7-ba04-3cb1015f907f,very gudd grocery app,5.0,play_store
f33e75aa-6f6f-465a-8a8a-a1d00c76efad,good service,4.0,play_store
d2bfe863-7d8c-4dbf-8e32-6b0a62c49dec,Good Sevice,5.0,play_store
bad3b99c-fe7b-40c3-b378-e9425fc71068,good app 👍👍,5.0,play_store
55f966c4-22c8-48b6-ad6e-b023b8a1c931,provide greatest discount on any product with fastest delivery 👍😍,5.0,play_store
9377863b-7d5f-4500-8f74-29b05d71b7c6,best service maja aa gya,5.0,play_store
